PRINCIPAL_PARTS,SHORT_DEFINITION,SIMPLE_LEMMA,PART_OF_SPEECH,Total_Count_in_Text,Location
ignarus –a –um,ignorant,ignarus,Adjective,2,7.27.6
Athenodorus –i m.,Athenodorus (name),Athenodorus,Noun,1,7.27.7
percontor (percunctor) –ari –atus sum,"to interrogate, question",percontor,Verb,1,7.27.7
advesperascit advesperascere advesperavit,it becomes evening,advesperascit,Verb,1,7.27.7
simulacrum simulacri n.,likeness; statue,simulacrum,Noun,3,7.27.7
offirmo offirmare offirmavi offirmatus,"to hold fast, persevere",offirmo,Verb,1,7.27.8
crebresco –ere –crebui,to become frequent,crebresco,Verb,1,7.27.8
innuo –ere –nui –nutus,"to nod, beckon to",innuo,Verb,2,7.27.9
insono insonare insonui,to sound within; resound,insono,Verb,1,7.27.9
lentus –a –um,"flexible, sticky, slow",lentus,Adjective,1,7.27.10
folium foli(i) n.,leaf,folium,Noun,1,7.27.10
concerpo –ere –cerpsi –cerptus,"to pluck, pull, or tear in pieces",concerpo,Verb,1,7.27.10
effodio –ere –fodi –fossus,to dig out,effodio,Verb,1,7.27.11
putrefacio putrefacere putrefeci putrefactum,"rot, decay",putrefacio,Verb,1,7.27.11
sepelio sepelire sepelii/sepelivi sepultum,to bury,sepelio,Verb,4,7.27.11
rite,"with the proper rites; duly, correctly",rite,Adverb,1,7.27.11
manes –ium m. pl,"ghosts, departed spirits",manes,Noun,1,7.27.11
culter –tri m.,plowshare; knife,culter,Noun,1,7.27.12
vertex verticis m.,"whirlpool; peak, summit",vertex,Noun,2,7.27.12
illuceo illucere — — ,to shine in or on,illuceo,Verb,1,7.27.12
paedagogium –ii n.,"the place where boys of servile birth were educated, the pages' hall",paedagogium,Noun,1,7.27.13
detondeo detondere detondi detonsum,"shave, shear, cut off",detondeo,Verb,1,7.27.13
scientia scientiae f.,knowledge,scientia,Noun,2,7.27.15
Pallas –adis f.,Pallas,Pallas,Noun,23,7.29.2
erga,towards,erga,Preposition,8,7.29.2
centiens,100 times,centiens,Number,8,7.29.2
mimicus –a –um,farcical,mimicus,Adjective,1,7.29.3
caenum –i n.,dirt,caenum,Noun,1,7.29.3
furcifer furciferi m. or furcifera –ae f.,"a yoke-bearer, rascal",furcifer,Noun,1,7.29.3
discipulus discipuli m.,male student,discipulus,Noun,5,7.30.1
