PRINCIPAL_PARTS,SHORT_DEFINITION,SIMPLE_LEMMA,PART_OF_SPEECH,Count_in_Selection,Location
crassus –a –um,"thick, fat; crass, coarse",crassus,Adjective,1,3.6.8
gurges –itis m.,whirlpool,gurges,Noun,2,3.6.8
quies quietis f.,"sleep, rest",quies,Noun,1,3.6.9
consero –ere –serui –sertus,to tie together; join,consero,Verb,1,3.6.10
Danaeius –a –um,pertaining to Danae,Danaeius,Adjective,1,3.6.13
terribilis terribile,terrifying,terribilis,Adjective,1,3.6.14
Cerealis –e,pertaining to Ceres,Cerealis,Adjective,2,3.6.15
prodigiosus –a –um,"strange, wonderful, unnatural",prodigiosus,Adjective,1,3.6.17
mendacium –i n.,lie,mendacium,Noun,2,3.6.17
potius,"rather, more",potius,Adverb,2,3.6.19
capax –acis,spacious,capax,Adjective,1,3.6.19
Inachus –i m.,Inachus,Inachus,Noun,2,3.6.25
Melie –es or Melia –ae f.,"a priestess of Aphrodite, in Sestos, beloved by Leander of Abydos, who repeatedly swam to her across the Hellespont, but at length was drowned, Ov. H. 18 and 19; id. Am. 2, 16, 31.—
B Deriv.: Herous, a, um, adj., of or belonging to Hero: turres, Luc. 9, 9",Melie,Noun,1,3.6.25
Bith?nis –idis f.,a Bithynian woman (or town),Bithynis,Noun,1,3.6.25
pallidus –a –um,"pale, ghastly",pallidus,Adjective,1,3.6.25
incalesco –calescere –calui —,to grow warm,incalesco,Verb,1,3.6.26
vadum –i n.,ford; shallow,vadum,Noun,2,3.6.26
Troia Troiae f.,Troy,Troia,Noun,2,3.6.27
lustrum –i n.,purifying atonement; the national lustrum or atoning sacrifice,lustrum,Noun,1,3.6.27
Xanthus –i m.,The Xanthus or Scamander (river),Xanthus,Noun,1,3.6.28
Neaera –ae f.,Neaera (name),Neaera,Noun,1,3.6.28
Alpheus –i m.,Alpheus River,Alpheus,Noun,1,3.6.29
Arcadia –ae f.,Arcadia,Arcadia,Noun,1,3.6.30
adigo adigere adegi adactus,"to drive to, force to",adigo,Verb,1,3.6.30
Xuthus –i m.,Xuthus (name),Xuthus,Noun,1,3.6.31
Penios –ii m.,Peneus River,Penios,Noun,1,3.6.31
Creusa –ae f.,Creusa (name),Creusa,Noun,1,3.6.31
Phthiota –ae and Phthiotes –ae m.,"a Phthiote, a person from Phthia",Phthiota,Noun,1,3.6.32
Asopus (–os) i m.,Asopus (river),Asopus,Noun,1,3.6.33
Mavortius –a –um or Martius –a –um,pertaining to Mavors or Mars,Mavortius,Adjective,1,3.6.33
Thebe –es f.,Thebe (name),Thebe,Noun,2,3.6.33
nata (gnata) –ae f.,daughter,nata,Noun,2,3.6.34
Achelous –i m.,"Achelous, a river",Achelous,Noun,2,3.6.35
requiro requirere requisivi requisitus,to seek,requiro,Verb,1,3.6.35
Hercules –is m.,Hercules,Hercules,Noun,1,3.6.36
Calydon –onis f.,Calydon,Calydon,Noun,1,3.6.37
Aetolia –ae f.,Aetolia (region),Aetolia,Noun,1,3.6.37
Deianira –ae f.,Deianira,Deianira,Noun,1,3.6.38
septeni –ae –a,7 each,septeni,Number,1,3.6.39
ostium osti(i) n.,door,ostium,Noun,1,3.6.39
patria patriae f.,country,patria,Noun,1,3.6.40
Evanthe –es f.,Evanthe (name),Evanthe,Noun,1,3.6.41
Asopis –idis f.,a daughter of Asopus,Asopis,Noun,1,3.6.41
amplector amplecti amplexus sum,to embrace,amplector,Verb,2,3.6.43
Salmonis –idis f.,a daughter of Salmoneus,Salmonis,Noun,1,3.6.43
Enipeus –ei or –eos m.,"Enipeus, a river",Enipeus,Noun,1,3.6.43
recedo recedere recessi recessum,to withdraw,recedo,Verb,1,3.6.44
cavus –a –um,hollow,cavus,Adjective,3,3.6.45
voluto volutare volutavi volutatus,to roll about; to roll back,voluto,Verb,1,3.6.45
Tibur –uris n.,Tibur (town),Tibur,Noun,1,3.6.46
pomifer –fera –ferum,fruit-bearing,pomifer,Adjective,2,3.6.46
rigo rigare rigavi rigatus,to moisten,rigo,Verb,2,3.6.46
gemo gemere gemui,"to groan, sigh",gemo,Verb,1,3.6.49
patruus patrui m.,uncle,patruus,Noun,1,3.6.49
nefas n.,divinely forbidden (indeclinable),nefas,Noun,2,3.6.49
Anio (Anien) –enis (–onis) m.,Anio (Anien),Anio,Noun,1,3.6.51
anxius –a –um,"troubled, disquieted",anxius,Adjective,2,3.6.53
Idaeus –a –um,of Mount Ida,Idaeus,Adjective,1,3.6.54
Laomedon –ontis m.,Laomedon,Laomedon,Noun,1,3.6.54
vagor –ari –atus sum,to wander about,vagor,Verb,1,3.6.55
vitta vittae f.,ribbon,vitta,Noun,1,3.6.56
evincio –ire –vinxi –vinctus,to bind round; crown,evincio,Verb,1,3.6.56
impedio impedire impedivi/impedii impeditus,to hinder,impedio,Verb,1,3.6.56
dominor dominari dominatus ,to be lord or master; rule,dominor,Verb,1,3.6.63
sperno spernere sprevi spretum,to reject,sperno,Verb,1,3.6.65
propago –inis f.,that which is fastened forward or along; the layer of a vine; offspring,propago,Noun,1,3.6.65
uber uberis,"fertile, fruitful",uber,Adjective,1,3.6.66
fuga fugae f.,"flight, escape",fuga,Noun,2,3.6.69
resisto resistere restiti,"to stand still, oppose",resisto,Verb,1,3.6.69
eripio eripere eripui ereptus,"to tear away, snatch away",eripio,Verb,1,3.6.70
inimicus –a –um,"unfriendly, hostile",inimicus,Adjective,1,3.6.71
patrius –a –um,paternal,patrius,Adjective,2,3.6.73
Vestalis –is f.,a Vestal,Vestalis,Noun,1,3.6.75
taeda taedae f.,torch,taeda,Noun,1,3.6.75
Iliacus –a –um,belonging to Ilium; Ilian; Trojan,Iliacus,Adjective,1,3.6.76
famosus –a –um ,"renowned, notorious",famosus,Adjective,2,3.6.78
praetendo –ere –tendi –tentus,to hold out before; stretch forth,praetendo,Verb,1,3.6.79
perditus –a –um,ruined,perditus,Adjective,1,3.6.80
suppo –ereno –ere –posui –positus,"to put; put something in the place of another, substitute",suppo,Verb,5,3.6.81
lubricus –a –um,"smooth, slippery",lubricus,Adjective,1,3.6.81
caleo –ere –ui,to be warm; to glow,caleo,Verb,1,3.6.83
incresco –ere –crevi –cretus,to grow in; grow up,incresco,Verb,1,3.6.85
differo differre distuli dilatus,to scatter; divulge; differ,differo,Verb,1,3.6.87
legitimus (legitumus) –a –um,"lawful, legitimate; genuine, real",legitimus,Adjective,1,3.6.89
pluvia –ae (sc. aqua) f.,rain,pluvia,Noun,1,3.6.93
divitia divitiae f.,"riches, wealth",divitia,Noun,1,3.6.94
lutulentus –a –um,muddy,lutulentus,Adjective,1,3.6.95
brumalis –e,wintry,brumalis,Adjective,1,3.6.95
areo –ere –ui,to be dry; wither,areo,Verb,3,3.6.96
sitio sitire sitivi,to be thirsty,sitio,Verb,2,3.6.97
haurio haurire hausi hastus,"to drain, drink, swallow",haurio,Verb,1,3.6.97
damnosus –a –um,"injurious, destructive",damnosus,Adjective,2,3.6.99
pecus pecoris n.,"farm animals, herd",pecus,Noun,1,3.6.99
vae,"alas, woe to",vae,Interjection,1,3.6.101
effetus –a –um,exhausted,effetus,Adjective,1,3.7.6
eburneus (eburnus) –a –um,of ivory,eburneus,Noun,1,3.7.7
Sithonius –a –um or Sithon –onis,"Sithonian, Thracian",Sithonius,Adjective,1,3.7.8
cupide,eagerly,cupide,Adverb,1,3.7.9
praeterea,besides,praeterea,Adverb,1,3.7.12
publicus –a –um,public,publicus,Adjective,1,3.7.12
velut or veluti,just as,velut,Adverb,2,3.7.13
propositum –i n.,"a plan, intention",propositum,Noun,1,3.7.14
truncus –i m.,the stem,truncus,Noun,1,3.7.15
siquidem,"if only, if indeed, since that",siquidem,Conjunction,1,3.7.17
sacerdos sacerdotis m. or f.,"priest, priestess",sacerdos,Noun,4,3.7.21
bis,twice,bis,Number,1,3.7.23
Chlide –es f. ,Childe (name),Chlide,Noun,1,3.7.23
Pitho –onis f.,"Pitho, the goddess of persuasion",Pitho,Noun,1,3.7.23
Libas –adis f.,Libas (name),Libas,Noun,1,3.7.24
continuo continuare continuavi contiunatus,"to connect, unite",continuo,Verb,1,3.7.24
Thessalicus –a –um ,"of Thessaly, Thessalian (region in Greece)",Thessalicus,Adjective,1,3.7.27
saga –ae f.,"witch, diviner, sorceress",saga,Noun,1,3.7.29
Puniceus –a –um,"reddish, crimson",Puniceus,Adjective,1,3.7.29
iecur –oris or iecinoris n.,the liver,iecur,Noun,1,3.7.30
sterilis –e,"unproductive, unfruitful",sterilis,Adjective,1,3.7.31
glans glandis f.,an acorn; a leaden ball or bullet,glans,Noun,2,3.7.33
decido –ere –cidi,to fall down; fall,decido,Verb,2,3.7.34
magicus –a –um,"pertaining to magi, or magicians",magicus,Adjective,1,3.7.35
torpeo torpere,to be numb,torpeo,Verb,1,3.7.35
impatiens –entis,"impatient (+gen.), unable to tolerate",impatiens,Adjective,1,3.7.36
tactus –us m.,touching; touch,tactus,Noun,1,3.7.41
Pylius –a –um,of Pylos,Pylius,Adjective,1,3.7.41
iuvenesco iuvenescere — —,to grow up; to grow young again,iuvenesco,Verb,1,3.7.41
offero offerre obtuli oblatus,"to offer, present",offero,Verb,1,3.7.46
paenitet paenitere paenituit,"to make sorry, cause to repent",paenitet,Verb,1,3.7.46
possideo –ere –sedi –sessus,"to hold, possess",possideo,Verb,4,3.7.50
vulgator (volg–) –oris m.,a publisher; divulger,vulgator,Noun,1,3.7.51
quercus –us f.,an oak tree,quercus,Noun,3,3.7.57
adamas –antis m.,that which cannot be overcome,adamas,Noun,1,3.7.57
Phemius –ii m.,Phemius (name),Phemius,Noun,1,3.7.61
Thamyras –ae m.,Thamyras (name),Thamyras,Noun,1,3.7.62
formo formare formavi formatus,"to form, shape",formo,Verb,1,3.7.63
praemorior –mori –morituus,to die early or prematurely,praemorior,Verb,1,3.7.65
vigeo –ere –ui,to flourish,vigeo,Verb,1,3.7.67
intempestivus –a –um,unseasonable; untimely,intempestivus,Adjective,1,3.7.67
exposco –ere –poposci,to ask importunately; to beg,exposco,Verb,1,3.7.68
istic,there,istic,Adverb,1,3.7.69
pudibundus –a –um,"ashamed, shamefaced; dishonoring",pudibundus,Adjective,1,3.7.69
consurgo –ere –surrexi –surrectus,to rise together,consurgo,Verb,1,3.7.75
venefica –ae f.,"a poisoner, sorceress",venefica,Noun,1,3.7.79
lana –ae f.,wool,lana,Noun,1,3.7.79
desilio –ire –ui –sultus,to leap or spring down; alight from,desilio,Verb,1,3.7.81
proripio –ere –ripui –reptus,"to snatch forth, rush forth",proripio,Verb,1,3.7.82
intactus –a –um,"untouched, unbroken",intactus,Adjective,1,3.7.83
suspicio suspicere suspexi suspectus,to take up; recognize; accept,suspicio,Verb,1,3.8.1
pretiosus –a –um ,"expensive, costly, precious ",pretiosus,Adjective,1,3.8.3
barbaria –ae f. ,"a strange land, foreign country; barbarousness, brutality; barbarous language",barbaria,Noun,1,3.8.4
pulchre pulchrius pulcherrime,beautifully more beautifully most beautifully,pulchre,Adverb,1,3.8.5
liber libri m.,book,liber,Noun,1,3.8.6
amplexus –us m.,an embrace,amplexus,Noun,1,3.8.12
scutum scuti n.,shield,scutum,Noun,1,3.8.16
mollitia –ae f. or mollities –ei f.,flexibility,mollitia,Noun,1,3.8.18
cicatrix –icis f.,a scar,cicatrix,Noun,1,3.8.19
iugulo iugulare iugulavi iugulatus,to cut the throat; slay,iugulo,Verb,1,3.8.21
indico indicare indicavi indicatus,"to point out, accuse",indico,Verb,1,3.8.22
acies aciei f.,edge; line of battle,acies,Noun,1,3.8.26
pilum –i n.,javelin,pilum,Noun,1,3.8.27
admoneo admonere admonui admonitus,"to admonish, remind",admoneo,Verb,1,3.8.29
aeratus –a –um,furnished with copper or bronze,aeratus,Adjective,1,3.8.32
Saturnus –i m.,Saturnus,Saturnus,Noun,1,3.8.35
argentum argenti n.,silver,argentum,Noun,1,3.8.37
Manes –ium m.,Manes,Manes,Noun,1,3.8.38
massa –ae f.,lump,massa,Noun,1,3.8.38
vomer –eris m.,plowshare,vomer,Noun,2,3.8.39
limes –itis m.,border; path crossing the border,limes,Noun,1,3.8.42
mensor –oris m.,"a measurer, surveyor",mensor,Noun,1,3.8.42
eruo eruere erui erutus,"to cast out or up; unearth, dig up",eruo,Verb,2,3.8.43
natura naturae f.,nature,natura,Noun,1,3.8.45
turritus –a –um,turreted,turritus,Adjective,1,3.8.47
incingo –ere –cinxi –cinctus,to gird on,incingo,Verb,1,3.8.47
moenia moenium n. pl.,walls,moenia,Noun,4,3.8.47
contentus –a –um,"content, satisfied",contentus,Adjective,1,3.8.49
Quirinus –i m.,Quirinus,Quirinus,Noun,1,3.8.51
Alcides –ae m.,a descendant of Alceus,Alcides,Noun,1,3.8.52
curia curiae f.,"place of assembly, Roman senate; court",curia,Noun,1,3.8.55
crudus –a –um,"bloody, raw, dyspeptic",crudus,Adjective,1,3.8.58
avidus –a –um,"greedy, keen",avidus,Adjective,2,3.8.59
liceor liceri licitus sum,to bid for,liceor,Verb,1,3.8.59
exaequo –are,to make equal,exaequo,Verb,1,3.8.61
impero imperare imperavi imperatus,"to command, control",impero,Verb,1,3.8.62
nimis,very much,nimis,Adverb,1,3.9.4
exstruo –ere –struxi –structus,to build up; erect; raise,exstruo,Verb,1,3.9.6
everto evertere everti eversus,"to overturn, overthrow",everto,Verb,1,3.9.7
singultus –us m.,a gasp,singultus,Noun,1,3.9.12
egredior egredi egressus sum,to depart,egredior,Verb,1,3.9.14
Iulus –i m.,Julus,Iulus,Noun,1,3.9.14
confundo confundere confudi confusus,to pour together,confundo,Verb,1,3.9.15
aper apri m.,wild boar,aper,Noun,2,3.9.16
divus (dius) divi m.,god,divus,Noun,1,3.9.17
importunus –a –um,troublesome,importunus,Adjective,1,3.9.19
profano –are ,to offer (in front of a shrine); desecrate,profano,Verb,1,3.9.19
obscurus –a –um,"covered, dark",obscurus,Adjective,1,3.9.20
Orpheus –ei m.,Orpheus,Orpheus,Noun,1,3.9.21
Linus (–os) –i m.,Linus,Linus,Noun,1,3.9.23
aelinos –i m.,"a song of lament, a dirge",aelinos,Noun,1,3.9.23
concino –cinere –cinui,to sing together; celebrate in song,concino,Verb,3,3.9.24
ceu,"as, just as",ceu,Conjunction,1,3.9.25
Pierius –a –um,"Pierian, of the Muses",Pierius,Adjective,1,3.9.26
Avernus –i m.,Avernus (lake),Avernus,Adjective,1,3.9.27
defugio –fugere –fugi —,to make an escape,defugio,Verb,1,3.9.28
tela telae f.,web,tela,Noun,1,3.9.30
retexo –ere –texui –textus,to weave again; (fig.),retexo,Verb,1,3.9.30
Nemesis –eos f.,Nemesis (a goddess),Nemesis,Noun,3,3.9.31
Delia –ae f.,Delia (name),Delia,Noun,2,3.9.31
Aegyptius (Aegyptus or Aegyptiacus) –a –um,Egyptian,Aegyptius,Adjective,1,3.9.33
boni –orum m. pl.,men of substance and social standing,boni,Noun,1,3.9.35
bustum –i n.,the mound where the dead have been burned; funeral pile,bustum,Noun,1,3.9.38
confido confidere confisus sum,"to be assured, trust",confido,Verb,1,3.9.39
rogalis –e,of or belonging to a funeral pyre,rogalis,Adjective,1,3.9.41
averto avertere averti aversus,to turn away,averto,Verb,3,3.9.45
Eryx –ycis m.,Eryx,Eryx,Noun,1,3.9.45
Phaeacius (Phaeacus) –a –um,"of Phaeacia, Phaecian",Phaeacius,Adjective,1,3.9.47
inornatus –a –um,"plain, unadorned",inornatus,Adjective,1,3.9.52
dilanio –are,tear to pieces,dilanio,Verb,1,3.9.52
tui –orum m.,your friends,tui,Pronoun,1,3.9.53
descendo descendere descendi descensus,to descend,descendo,Verb,1,3.9.55
inquam inquis inquit inquiunt,to say,inquam,Verb,1,3.9.55
hedera –ae f.,ivy,hedera,Noun,1,3.9.61
Calvus –i m.,Calvus (name),Calvus,Noun,1,3.9.62
Catullus –i m.,Catullus (name),Catullus,Noun,2,3.9.62
anima animae f.,"breath, spirit",anima,Noun,1,3.9.64
prodigus –a –um,"wasteful, lavish",prodigus,Adjective,1,3.9.64
quietus –a –um,"at rest, free from exertion, inactive, in repose",quietus,Adjective,1,3.9.67
onerosus –a –um,burdensome,onerosus,Adjective,1,3.9.68
spica –ae f. or spicum –i n.,ear of grain,spica,Noun,1,3.10.3
inhibeo –ere –ui –itus,to hold back,inhibeo,Verb,1,3.10.4
munificus –a –um,dutiful; generous,munificus,Adjective,1,3.10.5
hirsutus –a –um,"rough, hairy",hirsutus,Adjective,1,3.10.7
far farris n.,spelt,far,Noun,2,3.10.7
colonus coloni m.,"farmer, colonist",colonus,Noun,1,3.10.7
oraculum –i n.,"oracle, prophecy",oraculum,Noun,1,3.10.9
turgesco turgescere,to begin to swell (with passion),turgesco,Verb,1,3.10.11
subseco –ere –cui –ctum,to cut under or below,subseco,Verb,1,3.10.12
revello –ere –velli –vulsus,to pull back; pluck out,revello,Verb,1,3.10.14
tormentum tormenti n.,torture,tormentum,Noun,1,3.10.16
secubitus –us m.,a sleeping apart; the action of sleeping apart from one's spouse or love,secubitus,Noun,2,3.10.16
Cres –etis,Cretan,Cres,Adjective,2,3.10.19
Creta –ae (or Crete –es) f.,Crete,Creta,Noun,2,3.10.20
nutrio –ire –ivi (–ii) –itus,to nourish,nutrio,Verb,1,3.10.20
sidereus –a –um,starry,sidereus,Adjective,1,3.10.21
mundus mundi m.,"world, universe, heavens",mundus,Noun,1,3.10.21
alumnus –i m.,foster–son,alumnus,Noun,2,3.10.23
Iasius –ii m.,Iasius,Iasius,Noun,1,3.10.25
Cretaeus (Cretanus) –a –um,"of Crete, Cretan",Cretaeus,Adjective,1,3.10.25
ferinus –a –um,of wild beasts,ferinus,Adjective,1,3.10.26
sulcus –i m.,furrow,sulcus,Noun,1,3.10.29
sata satorum n.,things sown or planted; grain,sata,Noun,1,3.10.30
ligo –onis m.,mattock,ligo,Noun,1,3.10.31
aduncus –a –um ,"hooked, bent",aduncus,Adjective,1,3.10.32
aequalis –e,"equal, of the same age",aequalis,Adjective,1,3.10.33
spiceus –a –um,made of ears of corn,spiceus,Adjective,1,3.10.36
serta –orum n.,things entwined; garlands,serta,Noun,1,3.10.36
messis –is f.,harvest,messis,Noun,1,3.10.38
caneo canere canui,to be white,caneo,Verb,1,3.10.39
meto metere messui messus,to harvest,meto,Verb,1,3.10.40
Minos –ois m.,Minos,Minos,Noun,1,3.10.41
legifer –era –erum,law–bringing,legifer,Adjective,1,3.10.41
festus –a –um,"sacred, festive",festus,Adjective,1,3.10.47
cantus –us m.,singing or playing; melody; song,cantus,Noun,2,3.10.47
assero asserere asserui assertum,"to join, defend",assero,Verb,1,3.11.3
calco calcare calcavi calcatus,to put under the heel; trample upon; mix by trampling,calco,Verb,1,3.11.5
obduro obdurare obduravi obduratus,"to be hard, hold out",obduro,Verb,1,3.11.7
olim,formerly,olim,Adverb,1,3.11.7
sucus –i m.,juice,sucus,Noun,1,3.11.8
amarus –a –um,bitter; harsh,amarus,Adjective,1,3.11.8
excubo excubare excubui excubitus,to lie out; be on guard,excubo,Verb,1,3.11.12
prodeo prodire prodii proditum,to go,prodeo,Verb,1,3.11.13
invalidus –a –um,not strong,invalidus,Adjective,1,3.11.14
adhaereo adhaerere adhaesi –––,"to adhere, stick to",adhaereo,Verb,1,3.11.17
votivus –a –um,votive,votivus,Adjective,2,3.11.29
tumesco tumescere tumui —,to begin to swell,tumesco,Verb,1,3.11.30
reduco reducere reduxi reductus,to bring back,reduco,Verb,1,3.11.37
aversor aversari,to turn from,aversor,Verb,1,3.11.38
exoro exorare exoravi exoratus,"to pray effectually; entreat, prevail upon",exoro,Verb,1,3.11.43
socialis –e,allied,socialis,Adjective,1,3.11.45
anne (an + ne),(introducing questions with note of surprise or indignation: can it be that…?),anne,Adverb,1,3.11.50
occurro occurrere occurri occursus,to run to meet; come to mind,occurro,Verb,1,3.12.3
in–notesco notescere notui —,to be made conspicuous,innotesco,Verb,1,3.12.7
praeconium –i n.,the office of a public crier,praeconium,Noun,1,3.12.9
vendibilis –e,salable,vendibilis,Adjective,1,3.12.10
Thebae –arum f.,Thebes,Thebae,Noun,1,3.12.15
malo malle malui,to prefer,malo,Verb,1,3.12.20
pubes –is f.,the groin,pubes,Noun,1,3.12.22
Abantiades Abantiadae m.,Perseus (a descendant of Abas),Abantiades,Noun,1,3.12.24
ales alitis m.,winged,ales,Adjective,1,3.12.24
Tityos –i m.,Tityos,Tityos,Noun,1,3.12.25
vipereus –a –um,viperous,vipereus,Adjective,1,3.12.26
Enceladus –i m.,Enceladus,Enceladus,Noun,1,3.12.27
Aeolius –a –um,pertaining to Aeolus,Aeolius,Adjective,1,3.12.29
Ithacus –a –um,of Ithaca; Ithacan,Ithacus,Adjective,1,3.12.29
uter utris m. ,(wine) skin,uter,Noun,1,3.12.29
Niobe,Niobe (name),Niobe,Noun,1,3.12.31
ursa –ae f.,she–bear; bear,ursa,Noun,1,3.12.31
Odrysius –a –um,Odrysian,Odrysius,Adjective,1,3.12.32
Cecropis –idis f.,a female descendent of Cecrops,Cecropis,Noun,1,3.12.32
transformo transformare transformavi transformatus,to change the form,transformo,Verb,1,3.12.33
Proteus –ei or –eos m.,Proteus (name),Proteus,Noun,1,3.12.35
Thebanus –a –um,Theban; of or from Thebes,Thebanus,Adjective,1,3.12.35
vomo –ere –ui –itus,to vomit; belch,vomo,Verb,1,3.12.36
electrum –i n.,amber; a mixed metal of the color of amber,electrum,Noun,1,3.12.37
auriga –ae m.,charioteer,auriga,Noun,1,3.12.37
furialis –e,raging,furialis,Adjective,1,3.12.39
Atreus –ei m.,Atreus,Atreus,Noun,1,3.12.39
percutio percutere percussi percussum,"to strike, kill",percutio,Verb,1,3.12.40
immensum –i n.,"a boundless extent, vastness",immensum,Noun,1,3.12.41
licentia licentiae f.,license,licentia,Noun,1,3.12.41
obligo obligare,to bind up,obligo,Verb,1,3.12.42
historicus –a –um,"of history, historical",historicus,Adjective,1,3.12.42
falso,"wrongly, falsely",falso,Adverb,1,3.12.43
Falisci –orum m.,Falisci,Falisci,Adjective,3,3.13.1
Camillus –i m.,Camillus,Camillus,Noun,1,3.13.2
festum festi n.,festival,festum,Noun,1,3.13.3
celeber celebris celebre,famous,celeber,Adjective,1,3.13.4
ludus ludi m.,game,ludus,Noun,1,3.13.4
indigena –ae,born in the land,indigena,Noun,1,3.13.4
clivus –i m.,a slope,clivus,Noun,1,3.13.6
praenubilus –a –um,very cloudy or gloomy ,praenubilus,Adjective,1,3.13.7
praesono –sonare –sonui,to sound before; to sound louder than,praesono,Verb,1,3.13.11
tibia tibiae f.,the larger of the shinbones; a pipe or flute,tibia,Noun,1,3.13.11
alo alere alui altus,to nourish,alo,Verb,1,3.13.14
vitulus –i m.,young bullock,vitulus,Noun,1,3.13.15
minax –acis,"projecting, overhanging",minax,Adjective,1,3.13.15
porcus porci m.,pig,porcus,Noun,1,3.13.16
hara –ae f. ,"a pen, coop, sty",hara,Noun,1,3.13.16
recurvus –a –um,curving back or round,recurvus,Adjective,1,3.13.17
capella capellae f.,she–goat,capella,Noun,1,3.13.18
iaculum –i n.,thing hurled; spear,iaculum,Noun,1,3.13.21
incesso –ere –cessivi,to attack,incesso,Verb,1,3.13.21
praetexo –ere –texui –textus,to weave in front; to fringe,praetexo,Verb,1,3.13.24
Graius –a –um,"Greek, of Greece",Graius,Adjective,1,3.13.27
subsequor sequi secutus sum,to follow (closely),subsequor,Verb,1,3.13.30
Agamemnon –onis m.,Agamemnon (name),Agamemnon,Noun,1,3.13.31
Halaesus –i m.,Halaesus,Halaesus,Noun,1,3.13.32
profugus –a –um,"fugitive, exiled",profugus,Adjective,1,3.13.33
necesse,necessary (indeclinable),necesse,Adjective,2,3.14.2
censura –ae f.,"the office of censor, censorship, criticism",censura,Noun,1,3.14.3
palam,openly,palam,Adverb,1,3.14.8
summoveo –ere –movi –motus,to move from beneath; remove,summoveo,Verb,1,3.14.10
coram,"(adv. or prep. + abl.) personally; openly, publicly",coram,Adverb,1,3.14.16
delicia deliciae f. (often plural) or delici(ol)um –i m.,"charm, delight",delicia,Noun,2,3.14.18
simul,at the same time,simul,Adverb,1,3.14.19
figuro figurare,"to form, fashion, shape",figuro,Verb,1,3.14.24
sponda –ae f.,the frame of a bedstead or couch; a couch,sponda,Noun,1,3.14.26
mobilitas –atis f.,moveableness; swiftness,mobilitas,Noun,1,3.14.26
diffiteor –eri,"to disavow, to deny",diffiteor,Verb,1,3.14.28
hebeo –ere,to be blunt; (fig.),hebeo,Verb,1,3.14.37
mortuus –a –um,dead,mortuus,Adjective,1,3.14.40
equidem,indeed,equidem,Adverb,1,3.14.41
inquiro inquirere inquisivi inquisitum ,to seek after,inquiro,Verb,1,3.14.41
insequor insequi insecutus sum,"to follow after, pursue",insequor,Verb,1,3.14.42
probrum –i n.,"insult, disgrace, scandal",probrum,Noun,1,3.14.44
pronus –a –um,sloping; easy,pronus,Adjective,1,3.14.47
etsi,although,etsi,Conjunction,1,3.14.50
heres heredis m. or f.,heir,heres,Noun,1,3.15.5
Mantua –ae f.,Mantua (town),Mantua,Noun,1,3.15.7
Vergilius (Virgilius) –ii m.,Vergil,Vergilius,Noun,1,3.15.7
Verona –ae f.,Verona (town),Verona,Noun,1,3.15.7
honestus –a –um,"honorable, decent",honestus,Adjective,1,3.15.9
hospes hospitis m.,guest; stranger; host,hospes,Noun,1,3.15.11
iugerum –i n.,Roman acre,iugerum,Noun,1,3.15.12
quantuluscumque –acumque –umcumque,however small,quantuluscumque,Pronoun,1,3.15.14
Amathusius –a –um,"of Amathus (place), Amathusian",Amathusius,Adjective,1,3.15.15
